respondent_id,wave,concept_id,concept_name,question_code,question_text,verbatim_text,verbatim_text_clean,sentiment_polarity,sentiment_label,toxicity_flag,length_chars,length_tokens,topic_label,embeddings_ref,source_file
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0002,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,everything,everything,0.0,neutral,False,10,1,general,312db69f5bf4447d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0003,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,The brand name,the brand name,0.0,neutral,False,14,3,brand,21699ac2998f3141,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0004,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Easy to use,easy to use,0.43333333333333335,positive,False,11,3,general,42b63d0736fc0802,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0005,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,natural and healthy for the skin,natural and healthy for the skin,0.3,positive,False,32,6,skincare,201775f9a19df2df,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0006,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Evry thing,evry thing,0.0,neutral,False,10,2,general,277880e5e02e07ef,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0007,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I liked everything,i liked everything,0.6,positive,False,18,3,general,335f122c96012e7f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0008,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I suffer in the sun so this sounds lovely,i suffer in the sun so this sounds lovely,0.5,positive,False,41,9,general,32038692d5274dfe,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0009,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,The affects ot could have,the affects ot could have,0.0,neutral,False,25,5,general,53d654daca101e01,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0010,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,"Another alternative to other brands, quite different for this brand which will be a nice change","another alternative to other brands, quite different for this brand which will be a nice change",0.15833333333333333,positive,False,95,16,brand,f5dae403e2883242,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0011,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Reverse the age,reverse the age,0.0,neutral,False,15,3,general,1f85d22749194e8e,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0012,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,A new innovative. Cares for everyone,a new innovative. cares for everyone,0.3181818181818182,positive,False,36,6,general,36b4bacd5cec5d04,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0013,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,"convenient format, lightweight, iconic fragrance, reverse signs of skin damage in just 4 weeks","convenient format, lightweight, iconic fragrance, reverse signs of skin damage in just 4 weeks",0.5,positive,False,94,14,scent,5222edfa2eba177f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0014,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,.,.,0.0,neutral,False,1,1,general,5058f1af8388633f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0015,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I absolutely love the product,i absolutely love the product,0.5,positive,False,29,5,general,eaf067e9b867a74f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0016,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Good size for travelling,good size for travelling,0.7,positive,False,24,4,general,5e7bb943e0e6141f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0017,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,all are good.,all are good.,0.7,positive,False,13,3,general,bdefdad02e049fb3,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0018,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Everything,everything,0.0,neutral,False,10,1,general,312db69f5bf4447d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0019,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Interesting product,interesting product,0.5,positive,False,19,2,general,b1e6b77760beabef,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0020,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,The concept,the concept,0.0,neutral,False,11,2,general,eea3ad9b8781f96b,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0021,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,i like that is targeting to correct a body issue as well as moisturise.,i like that is targeting to correct a body issue as well as moisturise.,0.0,neutral,False,71,14,skincare,9bfb3cbc469c3eb7,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0022,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Slightly over priced,slightly over priced,-0.16666666666666666,negative,False,20,3,price,2d7cfbcc14001175,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0023,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Seems very easy to use,seems very easy to use,0.5633333333333334,positive,False,22,5,general,69ae2b2a9b4ea88c,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0024,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I like the new patented formula,i like the new patented formula,0.13636363636363635,positive,False,31,6,general,82dfd931e4930b06,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0025,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I love that it's a stretch mark relief formula as it's very much one of the things I like to work on myself,i love that it's a stretch mark relief formula as it's very much one of the things i like to work on myself,0.38,positive,False,107,23,general,eba6f2018c234da9,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0026,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I like the bottle design and the benefits of the product.,i like the bottle design and the benefits of the product.,0.0,neutral,False,57,11,packaging,3581618602901dc1,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0027,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,"Love that it can reverse ageing, love that it is pump action and has the lovely soap and glory fragrance","love that it can reverse ageing, love that it is pump action and has the lovely soap and glory fragrance",0.4,positive,False,104,20,scent,8f60c076bf06a019,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0028,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,New and different,new and different,0.06818181818181818,neutral,False,17,3,general,bcde92aab0b4c546,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0029,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Its different,its different,0.0,neutral,False,13,2,general,a56de9126de71c37,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0030,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,It is great,it is great,0.8,positive,False,11,3,general,d8d0160fd65dc249,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0031,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Compact,compact,0.0,neutral,False,7,1,general,7cf74ca49c304df8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0032,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I lime its bew abd exciting i love new peoducts,i lime its bew abd exciting i love new peoducts,0.31212121212121213,positive,False,47,10,general,e70af10be249d986,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0033,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Love the descriptions,love the descriptions,0.5,positive,False,21,3,general,7a8e21f4b08b1190,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0034,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,thats is an all over body treatment,thats is an all over body treatment,0.0,neutral,False,35,7,general,4abf9970b722a0d3,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0035,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Descriptive without being over the top,descriptive without being over the top,0.5,positive,False,38,6,general,00b734449abf02ad,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0036,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Bottle shape and size,bottle shape and size,0.0,neutral,False,21,4,packaging,576432a38886ba94,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0037,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,"Lovely ingredients,sounds helpful","lovely ingredients,sounds helpful",0.5,positive,False,33,3,ingredients,ae3788a5db6704a1,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0038,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Reversal of skin damage,reversal of skin damage,0.0,neutral,False,23,4,skincare,d7e8a9890d2fd625,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0039,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,I like everything,i like everything,0.0,neutral,False,17,3,general,5eeeb4a2fd830c08,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0040,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,Lovely idea,lovely idea,0.5,positive,False,11,2,general,29dda43be9f10153,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0041,Jan24,soap_glory_mission_possible_time_travel_body_lotion,Soap & Glory Mission Possible Time Travel Body Lotion​,LIKES,What did you like about this concept?,All of it,all of it,0.0,neutral,False,9,3,general,1eac3d201685bb61,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0000,Jan24,soap_glory_mission_possible_smooth_operator_elixir,Soap & Glory Mission Possible Smooth Operator Elixir​,LIKES,What did you like about this concept?,The packaging is so unique and eye catching,the packaging is so unique and eye catching,0.4875,positive,False,43,8,packaging,556924e06bf074a8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0001,Jan24,soap_glory_mission_possible_smooth_operator_elixir,Soap & Glory Mission Possible Smooth Operator Elixir​,LIKES,What did you like about this concept?,It sounds similar to Bio-oil which I like.,it sounds similar to bio-oil which i like.,0.0,neutral,False,42,8,general,d8288805c66a7068,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0002,Jan24,soap_glory_mission_possible_smooth_operator_elixir,Soap & Glory Mission Possible Smooth Operator Elixir​,LIKES,What did you like about this concept?,Everything,everything,0.0,neutral,False,10,1,general,312db69f5bf4447d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0003,Jan24,soap_glory_mission_possible_smooth_operator_elixir,Soap & Glory Mission Possible Smooth Operator Elixir​,LIKES,What did you like about this concept?,Lots of information,lots of information,0.0,neutral,False,19,3,general,c138b38d4344266c,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0004,Jan24,soap_glory_mission_possible_smooth_operator_elixir,Soap & Glory Mission Possible Smooth Operator Elixir​,LIKES,What did you like about this concept?,"The fragrance, The results it would give, The look of the packaging","the fragrance, the results it would give, the look of the packaging",0.0,neutral,False,67,12,scent,345d0181f7a52854,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
